AuthorsRegistry.java	6
DemoFileUpload.java	6
Query.java	6
FamixBlock.java	6
ReflectionLexerAndParserFactory.java	6
TagService.java	6
Class.java	6
TechnologyController.java	6
TeamChurn.java	6
AuthorRelationsExtractor.java	6
TagJpaEntity.java	6
AllConcepts.java	6
ZoneCrossroad.java	6
WeakOwnership.java	6
TagThresholdsRepository.java	6
PomModel.java	6
TaskProcessor.java	6
DependencyGraph.java	6
Method.java	6
ProjectQueryRepository.java	5
TagThresholdsForProject.java	5
MatrixCSVImporter.java	5
DissolveManipulator.java	5
VOB.java	5
AuthorTest.java	5
URLFetcher.java	5
DeveloperService.java	5
TechnologyJpaEntity.java	5
ScopePattern.java	5
Languages.java	5
ComponentService.java	5
ActivityStatusByTimeFrame.java	5
SourceCode.java	5
StructuredFile.java	5
DuplicationConnection.java	5
Main.java	5
Dependencies.java	5
Tags.java	5
LogFileJpaEntity.java	5
Epoch.java	5
ProjectJpaRepository.java	5
QueryController.java	5
ChangesPerGanttPeriod.java	5
Solitaire.java	5
Collaboration.java	5
FolderTreemapNode.java	5
SymlinkTarget.java	5
FilesContainer.java	5
CommitService.java	5
TagValueForFileRepository.java	5
ProjectService.java	5
ComponentConnector.java	5
AllLanguages.java	5
OrExpression.java	5
SearchInCodeController.java	5
JiraTask.java	5
AuthorAliasRepository.java	5
Supernova.java	5
JsonUtils.java	5
Configurable.java	5
StructuredFolder.java	5
CommitMerger.java	5
ProjectQueryEntity.java	5
AtomExpression.java	5
StructuredComponent.java	5
HugeDynamicFile.java	5
FileAnchorBlock.java	5
TasksBottleneck.java	5
TaskPrefixConnection.java	5
AuthorAliasEntity.java	5
ChangesPerComponent.java	5
CommitsPerGanttPeriod.java	5
Folders.java	4
QualityDimension.java	4
Statistics.java	4
DxErrorExceptionHandler.java	4
NumstatLine.java	4
IValueNode.java	4
AuditingConfiguration.java	4
MethodBlock.java	4
TagDetailsDTO.java	4
CommitConnection.java	4
AuthorContribution.java	4
DxPlatformApplication.java	4
Messages.java	4
FileNotExpression.java	4
Version.java	4
FilesWithExtData.java	4
GraphComponents.java	4
RelationExtractor.java	4
MultipleSwitchConfigurationField.java	4
FamixPattern.java	4
FileDTO.java	4
BeanUtil.java	4
FileService.java	4
TimeWindowConnection.java	4
LogFileDTO.java	4
StringListPattern.java	4
Versions.java	4
IAction.java	4
TaskConnection.java	4
ComponentRelations.java	4
TimeframeConnection.java	4
AuthorNotExpression.java	4
LexerAndParserFactory.java	4
Connection.java	4
FilesWithHierarchyRelations.java	4
FileConnector.java	4
ComponentColorEntity.java	4
GanttChartService.java	4
GenericConnection.java	4
FileRelationAtom.java	4
ComponentConfigurationDTO.java	4
