org.dxworks.dxplatform.model.jpa.FileExtensionJpaEntity	4
org.dxworks.utils.famix.blocks.ClassBlock	4
org.dxworks.utils.famix.patterns.MethodPattern	4
java.util.Objects	4
org.dxworks.dx.entities.tags.groups.Tags	4
java.util.function.Function	4
java.io.PrintStream	4
org.dxworks.famix.blocks.MethodBlock	4
org.dxworks.dxplatform.api.Configurable	4
org.dxworks.dxplatform.api.configuration.Description	4
org.dxworks.dxplatform.utils.Results	4
org.dxworks.dx.time.Quarter	4
org.dxworks.utils.famix.FamixParser	4
org.dxworks.dx.entities.tags.TagValue	4
org.dxworks.dxplatform.dtos.ConfigurationDTO	4
javax.annotation.PostConstruct	4
org.dxworks.dxplatform.services.BeanUtil	4
org.dxworks.dx.analysis.AllDuplication	4
org.dxworks.dx.analysis.relations.graph.DependencyGraph	4
org.dxworks.utils.famix.blocks.VariableBlock	4
org.dxworks.dxplatform.enums.QueryType	4
org.dxworks.dxplatform.api.ExternalAnalyzer	4
org.dxworks.dx.analysis.relations.ComponentRelationsExtractor	4
org.dxworks.dxplatform.services.TagService	4
org.dxworks.famix.FamixParser	4
org.dxworks.dxplatform.model.jpa.QueryEntity	4
org.dxworks.dx.time.groups.PeriodsGroup	4
org.dxworks.dxplatform.services.ProjectService	4
org.dxworks.utils.famix.patterns.ReferencesPattern	4
org.dxworks.dxplatform.model.jpa.configuration.AuthorAliasEntity	4
org.dxworks.dx.time.Month	4
org.dxworks.dxplatform.dtos.TechnologyDTO	4
java.io.FileReader	4
org.dxworks.utils.famix.blocks.AttributeBlock	4
org.dxworks.dxplatform.services.PropertyService	4
org.dxworks.dxplatform.model.jpa.TechnologyJpaEntity	4
lombok.EqualsAndHashCode	4
org.dxworks.dxplatform.model.jpa.relationship.ProjectQueryEntity	4
java.io.FileWriter	4
org.dxworks.dx.project.groups.TagsRegistry	4
org.apache.commons.lang3.StringUtils	3
java.nio.file.Path	3
org.dxworks.dx.parsers.git.GitParser	3
org.dxworks.dxplatform.services.FileService	3
com.google.gson.JsonParser	3
org.dxworks.famix.blocks.VariableBlock	3
org.dxworks.dxplatform.repositories.jpa.TagValueForFileRepository	3
org.dxworks.utils.famix.patterns.StringListPattern	3
com.google.gson.JsonObject	3
java.nio.file.NoSuchFileException	3
org.dxworks.dxplatform.dtos.ComponentColorDTO	3
org.dxworks.dx.entities.code.groups.Languages	3
org.dxworks.dxplatform.services.ConfigurationFieldValidationService	3
org.dxworks.dxplatform.dtos.TagDetailsDTO	3
org.dxworks.dxplatform.dtos.FileMatchesDTO	3
org.springframework.web.bind.annotation.RequestParam	3
org.dxworks.groups.ElementsPerScope	3
com.google.gson.JsonArray	3
org.dxworks.famix.blocks.ClassBlock	3
org.dxworks.dxplatform.services.ConfigurationService	3
org.dxworks.dxplatform.dtos.DeveloperDTO	3
java.time.temporal.ChronoUnit	3
org.dxworks.dxplatform.services.QueryService	3
org.dxworks.dx.project.groups.AllLanguages	3
org.dxworks.dx.analysis.qualitymodel.QualityModel	3
org.dxworks.famix.patterns.MethodPattern	3
org.dxworks.dxplatform.services.ComponentColorService	3
org.dxworks.dx.activity.groups.Activity	3
org.springframework.context.annotation.Configuration	3
org.dxworks.dxplatform.services.FileExtensionService	3
org.springframework.web.bind.annotation.GetMapping	3
org.dxworks.dxplatform.dtos.CommitDTO	3
org.dxworks.dxplatform.services.DeveloperService	3
java.util.concurrent.TimeUnit	3
org.dxworks.famix.blocks.AnnotationInstanceBlock	3
org.dxworks.utils.famix.patterns.BooleanPattern	3
org.dxworks.dx.entities.tags.groups.TagValues	3
org.dxworks.dxplatform.api.configuration.fields.ConfigurationFieldOption	3
org.dxworks.utils.famix.patterns.StringPattern	3
org.dxworks.dxplatform.services.TechnologyService	3
java.time.Duration	3
org.dxworks.dx.analysis.relations.nodes.IValueNode	3
org.eclipse.jgit.api.errors.GitAPIException	3
org.dxworks.dx.analysis.relations.connectors.TaskPrefixConnection	3
org.dxworks.utils.StringUtils	3
org.dxworks.utils.famix.metamodel.SourceFile	3
org.dxworks.dx.config.SharedTaskPrefixesThresholds	3
org.dxworks.dxplatform.services.querydsl.generated.DxQueryDslParser	3
org.dxworks.dxplatform.repositories.jpa.TagJpaEntityRepository	3
java.util.Collection	3
java.io.*	3
org.dxworks.dx.time.groups.Quarters	3
org.dxworks.dxplatform.dtos.ProjectDetailsDTO	3
org.antlr.v4.runtime.*	3
org.dxworks.famix.blocks.AttributeBlock	3
org.dxworks.utils.famix.blocks.AnnotationTypeBlock	3
org.dxworks.dx.DxMain	3
org.dxworks.dxplatform.services.querydsl.generated.DxQueryDslLexer	3
org.dxworks.dxplatform.model.jpa.configuration.ComponentColorEntity	3
org.apache.maven.model.Model	3
org.apache.maven.model.Dependency	3
org.antlr.v4.runtime.tree.ParseTree	3
org.dxworks.dxplatform.repositories.jpa.TagThresholdsRepository	3
org.dxworks.famix.metamodel.SourceFile	3
org.dxworks.dx.analysis.relations.connectors.CouplingConnection	3
org.dxworks.dx.entities.tags.*	3
org.antlr.v4.runtime.Lexer	3
org.springframework.web.bind.annotation.RequestMethod	3
org.dxworks.dxplatform.dtos.PeriodDTO	3
org.dxworks.dxplatform.services.impl.ProjectsManager	3
org.dxworks.famix.patterns.*	3
com.fasterxml.jackson.databind.ObjectMapper	3
org.dxworks.utils.famix.patterns.FileAnchorPattern	3
org.dxworks.dxplatform.services.RunConfigurationService	2
org.dxworks.dxplatform.dtos.GanttChartDTO	2
org.dxworks.dxplatform.dtos.TimeFrameDTO	2
java.time.LocalDateTime	2
javax.persistence.Table	2
org.apache.commons.io.FileUtils	2
org.dxworks.dxplatform.gitclient.GitClient	2
org.antlr.v4.runtime.Parser	2
org.antlr.v4.runtime.tree.ParseTreeListener	2
org.springframework.web.servlet.mvc.method.annotation.SseEmitter	2
org.antlr.v4.runtime.TokenStream	2
org.apache.commons.lang.Validate.notNull	2
org.springframework.data.jpa.domain.support.AuditingEntityListener	2
org.dxworks.dxplatform.dtos.TagValueForFileDTO	2
org.dxworks.dxplatform.integration.DxGanttChartPeriods	2
org.dxworks.dxplatform.services.PeriodService	2
org.dxworks.dx.config.SharedTasksThresholds	2
org.dxworks.dxplatform.utils.BasicAuthenticationDTO	2
java.util.OptionalDouble	2
org.dxworks.utils.famix.metamodel.Method	2
org.antlr.v4.runtime.atn.ATNDeserializer	2
org.dxworks.famix.metamodel.Method	2
java.text.DecimalFormat	2
org.dxworks.dxplatform.model.jpa.IgnoredFileJpaEntity	2
org.springframework.web.servlet.config.annotation.ResourceHandlerRegistry	2
java.util.function.Consumer	2
org.dxworks.dxplatform.services.querydsl.autosuggest.LexerAndParserFactory	2
org.dxworks.dxplatform.dtos.IgnoredFileDTO	2
org.antlr.v4.runtime.CharStreams	2
org.dxworks.dx.time.groups.Months	2
org.dxworks.dxplatform.dtos.AnalyzerDTO	2
org.dxworks.utils.famix.patterns.NumberPattern	2
org.antlr.v4.runtime.tree.TerminalNode	2
org.dxworks.dx.entities.code.groups.*	2
org.dxworks.famix.metamodel.AnnotationType	2
org.dxworks.dxplatform.utils.JsonUtils	2
java.nio.file.StandardCopyOption	2
org.antlr.v4.runtime.CharStream	2
org.dxworks.dx.analysis.anomalies.team.Orphan	2
org.dxworks.dxplatform.services.querydsl.autosuggest.ReflectionLexerAndParserFactory	2
org.dxworks.dxplatform.services.ComponentService	2
org.dxworks.dxplatform.utils.ConfigurationUtils	2
java.io.BufferedReader	2
org.antlr.v4.runtime.dfa.DFA	2
org.dxworks.dxplatform.dtos.ComponentDTO	2
com.fasterxml.jackson.core.type.TypeReference	2
org.dxworks.dx.analysis.relations.team.*	2
org.dxworks.dxconfig.dissolver.PathFragment	2
org.dxworks.dxconfig.manipulators.regenerate.GitModel	2
org.dxworks.dx.analysis.relations.connectors.TaskConnection	2
org.dxworks.dxconfig.dissolver.DissolvedFolder	2
org.dxworks.utils.famix.blocks.NamespaceBlock	2
org.dxworks.dx.analysis.relations.code.ComponentRelations	2
org.dxworks.dxplatform.api.configuration.fields.concrete.SimpleSwitchConfigurationField	2
org.dxworks.dxplatform.services.querydsl.model.*	2
org.dxworks.utils.famix.patterns.VariablePattern	2
org.dxworks.dxplatform.dtos.CherryPickedDTO	2
org.dxworks.dx.time.ElementsPerPeriod	2
java.net.HttpURLConnection	2
com.fasterxml.jackson.annotation.JsonProperty	2
org.dxworks.utils.json.FolderTreemapNode	2
org.dxworks.dx.entities.tags.FilterTag	2
org.dxworks.dxplatform.dtos.FileDTO	2
org.dxworks.dxconfig.manipulators.FileEntry	2
org.dxworks.dxplatform.jiraminer.JiraMinerExternalAnalyzer	2
org.dxworks.dxplatform.dtos.TaskDTO	2
org.dxworks.dxplatform.dtos.RelationDTO	2
org.dxworks.dxplatform.services.querydsl.autosuggest.AutoSuggester	2
java.time.format.DateTimeParseException	2
org.dxworks.dx.time.ChangesPerTimeFrame	2
org.dxworks.famix.patterns.AnnotationTypePattern	2
com.google.common.collect.Lists	2
org.dxworks.dxplatform.dtos.ComponentConfigurationDTO	2
org.dxworks.famix.patterns.ReferencesPattern	2
java.io.InputStreamReader	2
org.dxworks.dxplatform.services.SearchInCodeService	2
org.dxworks.dx.analysis.relations.code.*	2
org.dxworks.famix.blocks.AnnotatableBlock	2
org.dxworks.dx.analysis.relations.connectors.TimeWindowConnection	2
org.antlr.v4.runtime.atn.PredictionContextCache	2
java.util.OptionalInt	2
com.fasterxml.jackson.annotation.JsonIgnore	2
org.springframework.beans.factory.annotation.Qualifier	2
org.dxworks.utils.famix.patterns.AnnotationTypePattern	2
org.dxworks.dx.activity.AuthorKnowledgeMap	2
org.antlr.v4.runtime.atn.Transition	2
org.dxworks.dxplatform.repositories.jpa.QueryRepository	2
org.slf4j.Logger	2
org.dxworks.dx.analysis.relations.connectors.CommitConnection	2
org.antlr.v4.runtime.atn.ATN	2
org.springframework.context.annotation.Bean	2
org.dxworks.utils.famix.metamodel.AnnotationType	2
org.antlr.v4.runtime.atn.ATNState	2
org.dxworks.famix.blocks.AnnotationTypeBlock	2
org.dxworks.utils.famix.patterns.ScopePattern	2
javax.persistence.Entity	2
javax.transaction.Transactional	2
org.dxworks.dxplatform.dtos.TagQueryChangeInfo	2
org.dxworks.dx.analysis.relations.connectors.DuplicationConnection	2
org.dxworks.dx.analysis.relations.code.FilesWithExtCalls	2
org.dxworks.dxplatform.dtos.FileWithTagValueDTO	2
org.dxworks.dxplatform.dtos.FileExtensionDTO	2
org.dxworks.dxplatform.repositories.jpa.ConfigurationJpaRepository	2
org.dxworks.dxplatform.services.CommitService	2
org.dxworks.dxplatform.constants.DxPlatformConstants	2
org.dxworks.dxplatform.model.jpa.ConfigurationJpaEntity	2
org.dxworks.utils.famix.blocks.AnnotatableBlock	2
org.antlr.v4.runtime.BailErrorStrategy	2
org.dxworks.dxplatform.dtos.FileExtensionTechnologyPairDTO	2
org.dxworks.dx.parsers.AbstractParser	2
java.net.URL	2
org.slf4j.LoggerFactory	2
org.dxworks.dx.time.groups.Years	2
org.dxworks.dx.entities.code.groups.Folders	2
org.antlr.v4.runtime.CommonTokenStream	2
org.dxworks.dxplatform.api.configuration.fields.concrete.StringConfigurationField	2
org.antlr.v4.runtime.tree.ParseTreeVisitor	2
org.dxworks.dxconfig.dissolver.DxDissolve	2
org.junit.After	2
org.dxworks.dx.analysis.relations.connectors.SimilarityPair	2
org.dxworks.dx.entities.team.groups.ComponentContributors	2
org.dxworks.dxplatform.api.configuration.fields.concrete.PasswordConfigurationField	2
org.dxworks.dx.entities.code.groups.ComponentsRegistry	2
org.dxworks.dxplatform.services.FileSystemService	2
lombok.Builder	2
org.dxworks.dx.parsers.SVNLogParser	2
org.dxworks.dx.analysis.relations.RelationExtractor	2
org.antlr.v4.runtime.misc.ParseCancellationException	2
org.dxworks.dx.analysis.relations.graph.DxGraph	2
org.dxworks.dxplatform.dtos.CommitTypeDataDTO	2
org.dxworks.utils.famix.blocks.FileAnchorBlock	2
org.dxworks.dx.project.groups.*	2
java.awt.Color	1
org.dxworks.famix.patterns.StringPattern	1
org.dxworks.utils.SourceTargetCSVImporter	1
org.eclipse.jgit.diff.RawText	1
org.dxworks.dxconfig.manipulators.regenerate.RegenerateGitLogWithEmail	1
com.atlassian.jira.rest.client.api.domain.SearchResult	1
org.springframework.core.io.Resource	1
org.dxworks.utils.famix.blocks.ParameterizableClassBlock	1
org.dxworks.dx.activity.ChangeType	1
org.eclipse.jgit.revwalk.RevTree	1
org.dxworks.dx.config.DevelopersWithSharedFilesThresholds	1
javax.xml.parsers.DocumentBuilderFactory	1
com.atlassian.jira.rest.client.internal.async.AsynchronousJiraRestClientFactory	1
org.dxworks.dxconfig.manipulators.RelationsCSVDissolver	1
org.eclipse.jgit.revwalk.RevCommit	1
java.io.ByteArrayOutputStream	1
org.junit.runner.RunWith	1
java.lang.reflect.Constructor	1
org.springframework.web.bind.annotation.RequestBody	1
org.dxworks.famix.metamodel.Class	1
org.dxworks.dxplatform.dtos.DeveloperFileDTO	1
